timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-04T15:14:20,1.53,1.50,10.00,perdeu,1.09,-10.00,-10.00,0,205.30,P6_default
2026-06-04T15:14:37,1.12,1.50,10.00,ganhou,1.52,5.20,-4.80,0,205.30,P6_default
2026-06-04T15:15:03,3.67,1.50,15.20,ganhou,1.51,7.75,2.95,0,213.05,P6_default
2026-06-04T15:15:43,3.45,1.50,10.00,perdeu,1.42,-10.00,-7.05,0,213.05,P6_default
2026-06-04T15:15:56,1.44,1.50,10.00,perdeu,1.24,-10.00,-17.05,0,213.05,P6_default
2026-06-04T15:16:09,1.26,1.50,10.00,perdeu,0.00,-10.00,-27.05,0,213.05,P6_default
2026-06-04T15:16:54,1.96,1.50,10.00,perdeu,1.03,-10.00,-37.05,0,213.05,P6_default
2026-06-04T15:17:21,21.04,1.50,10.00,ganhou,1.51,5.10,-31.95,0,213.05,P5_rosa_queimada
2026-06-04T15:17:37,1.61,1.50,15.10,ganhou,1.50,7.55,-24.40,0,220.60,P6_default
2026-06-04T15:18:46,36.14,2.00,10.00,ganhou,2.04,10.40,-14.00,0,220.60,P4_hot_streak
2026-06-04T15:19:08,1.20,2.00,20.40,perdeu,1.26,-20.40,-34.40,0,220.60,P4_hot_streak
2026-06-04T15:19:42,1.42,2.00,10.00,ganhou,2.02,10.20,-24.20,0,220.60,P4_hot_streak
2026-06-04T15:20:03,2.21,2.00,20.20,ganhou,2.05,21.21,-2.99,0,241.81,P4_hot_streak
2026-06-04T15:20:56,4.42,2.00,10.00,perdeu,1.03,-10.00,-12.99,0,241.81,P4_hot_streak
2026-06-04T15:21:51,17.01,2.00,10.00,ganhou,2.02,10.20,-2.79,0,241.81,P4_hot_streak
2026-06-04T15:22:25,12.08,2.00,20.20,perdeu,1.32,-20.20,-22.99,0,241.81,P4_hot_streak
2026-06-04T15:22:44,1.34,2.00,10.00,ganhou,2.02,10.20,-12.79,0,241.81,P4_hot_streak
2026-06-04T15:23:37,155.69,0.00,0.00,pulado,0.00,0.00,-12.79,0,241.81,P1_pos_mega
2026-06-04T15:23:59,2.38,0.00,0.00,pulado,0.00,0.00,-12.79,0,241.81,P1_pos_mega
2026-06-04T15:24:27,1.93,0.00,0.00,pulado,0.00,0.00,-12.79,0,241.81,P1_pos_mega
2026-06-04T15:25:03,3.54,2.00,20.20,ganhou,2.00,20.20,7.41,0,262.01,P4_hot_streak
2026-06-04T15:25:54,5.18,2.00,10.00,ganhou,2.02,10.20,17.61,0,262.01,P4_hot_streak
2026-06-04T15:26:31,1.94,2.00,20.20,perdeu,0.00,-20.20,-2.59,0,262.01,P4_hot_streak
2026-06-04T15:26:58,1.12,2.00,10.00,ganhou,2.05,10.50,7.91,0,262.01,P4_hot_streak
2026-06-04T15:27:18,2.71,2.00,20.50,perdeu,0.00,-20.50,-12.59,0,262.01,P4_hot_streak
2026-06-04T15:28:08,5.95,1.50,10.00,ganhou,1.72,7.20,-5.39,0,262.01,P5_rosa_queimada
2026-06-04T15:28:44,1.63,1.70,17.20,ganhou,1.72,12.38,7.00,0,274.40,P6_default
2026-06-04T15:29:04,2.09,1.70,10.00,ganhou,1.71,7.10,14.10,0,274.40,P6_default
2026-06-04T15:29:58,2.78,1.70,17.10,perdeu,0.00,-17.10,-3.00,0,274.40,P6_default
2026-06-04T15:30:39,4.44,1.70,10.00,ganhou,1.70,7.00,4.00,0,274.40,P6_default
2026-06-04T15:31:23,4.51,1.70,17.00,ganhou,1.71,12.07,16.07,0,286.47,P6_default
2026-06-04T15:31:47,14.51,1.50,10.00,ganhou,1.51,5.10,21.17,0,286.47,P5_rosa_queimada
2026-06-04T15:32:25,3.41,1.70,15.10,perdeu,1.42,-15.10,6.07,0,286.47,P6_default
2026-06-04T15:32:41,1.50,1.70,10.00,perdeu,1.53,-10.00,-3.93,0,286.47,P6_default
2026-06-04T15:33:14,1.54,1.70,10.00,ganhou,1.74,7.40,3.47,0,286.47,P6_default
2026-06-04T15:33:44,5.36,1.50,17.40,ganhou,1.55,9.57,13.04,0,296.04,P5_rosa_queimada
2026-06-04T15:34:00,1.96,1.70,10.00,perdeu,1.24,-10.00,3.04,0,296.04,P6_default
2026-06-04T15:34:13,1.26,1.70,10.00,perdeu,1.08,-10.00,-6.96,0,296.04,P6_default
2026-06-04T15:34:31,1.10,1.70,10.00,ganhou,1.71,7.10,0.14,0,296.04,P6_default
2026-06-04T15:34:57,4.47,1.70,17.10,perdeu,1.34,-17.10,-16.96,0,296.04,P6_default
2026-06-04T15:35:08,1.35,1.70,10.00,perdeu,1.02,-10.00,-26.96,0,296.04,P6_default
2026-06-04T15:35:27,1.03,1.70,10.00,ganhou,1.70,7.00,-19.96,0,296.04,P6_default
2026-06-04T15:35:54,3.38,1.70,17.00,ganhou,1.71,12.07,-7.89,0,308.11,P6_default
2026-06-04T15:36:20,3.46,1.70,10.00,ganhou,1.72,7.20,-0.69,0,308.11,P6_default
2026-06-04T15:36:45,3.38,1.70,17.20,ganhou,2.29,22.19,21.49,0,330.30,P6_default
2026-06-04T15:37:15,2.39,1.70,10.00,ganhou,1.72,7.20,28.69,0,330.30,P6_default
